num_word,num_sentence,num_pos_words,num_neg_words,num_pos_followed_by_neg,first_person,second_person,third_person,num_proper_nouns,num_conjunctions,num_superlatives,num_hedges,num_boosts,num_numbers,num_quotes,num_consecutive_upper
155,4,1,0,0,2,0,3,16,6,1,6,1,0,0,1
168,5,0,0,0,1,0,1,7,5,0,7,3,2,0,0
210,5,1,1,0,1,0,5,20,7,0,12,1,4,0,1
540,19,1,9,3,9,0,12,25,12,1,19,4,11,1,1
196,5,1,0,1,5,0,2,5,4,1,6,0,5,0,1
583,26,6,3,0,7,0,23,73,18,1,20,6,9,1,1
169,5,0,0,3,4,2,11,4,6,0,11,1,0,0,1
117,4,0,1,0,0,0,3,10,2,1,1,0,1,1,1
33,1,2,0,0,0,0,1,1,2,0,2,0,0,0,0
111,5,1,0,1,3,0,10,15,2,0,3,0,5,1,1
136,6,0,0,2,6,0,11,10,2,0,3,0,1,1,1
123,5,1,0,0,2,0,5,14,5,0,4,0,0,1,2
199,6,11,0,0,1,2,3,24,6,1,4,1,2,0,1
72,4,2,0,0,2,0,0,5,5,0,1,0,0,1,1
157,5,0,3,1,0,0,9,8,6,0,3,2,2,0,0
465,28,9,1,3,12,1,11,49,13,0,15,3,9,1,1
556,34,1,3,0,11,1,46,52,16,0,22,3,6,1,1
76,4,0,0,1,0,2,4,10,2,0,1,0,1,1,0
97,4,0,1,0,4,0,4,10,1,0,2,1,3,1,0
77,1,1,0,1,0,0,1,17,2,0,2,1,0,0,0
77,1,1,0,1,0,0,1,17,2,0,2,1,0,0,0
115,1,1,0,4,0,0,2,17,1,1,4,0,3,0,1
123,6,0,2,0,1,0,4,14,2,0,4,1,4,0,0
154,6,0,2,1,5,0,8,8,10,0,7,0,1,1,1
154,9,1,0,2,9,0,9,20,6,0,7,3,2,1,1
580,22,4,6,6,6,1,37,38,18,0,23,2,2,1,1
161,4,3,0,0,4,0,10,19,5,1,12,1,0,1,1
102,6,1,1,1,1,2,3,17,1,1,2,0,2,1,1
171,4,1,1,0,7,0,10,13,6,0,8,0,6,1,1
112,5,1,1,1,3,0,4,11,3,0,3,1,1,0,1
159,6,2,0,0,3,1,11,14,5,0,10,4,5,1,3
620,25,3,15,5,14,17,21,34,16,0,17,3,8,1,4
755,35,5,16,3,11,10,11,75,29,2,20,6,5,1,1
233,4,4,0,3,1,0,17,9,4,0,5,2,1,0,1
77,4,3,0,1,2,0,7,17,0,1,3,0,0,1,1
158,5,4,3,1,4,0,7,21,7,0,2,1,2,1,1
132,4,4,0,1,0,0,4,17,3,3,2,0,5,0,1
181,6,5,0,0,10,0,14,6,7,2,7,0,2,0,0
125,5,0,0,0,2,0,1,8,5,0,0,0,2,1,1
58,4,0,0,0,0,2,5,7,3,0,3,1,2,0,1
222,4,2,0,0,1,0,3,16,8,0,4,1,2,0,0
600,42,1,0,0,28,6,20,57,17,0,22,0,3,1,1
502,16,4,1,1,12,2,30,36,24,1,14,7,6,1,1
810,55,6,3,3,5,13,53,44,19,1,21,6,5,1,1
222,5,0,1,0,12,1,11,11,6,0,16,2,2,0,1
184,6,0,4,0,2,0,10,21,5,2,5,1,1,0,1
733,24,8,1,2,23,4,10,43,29,2,21,8,16,1,1
88,3,0,2,0,0,0,1,16,0,0,2,0,1,1,1
327,14,12,3,3,9,9,9,20,16,0,15,1,0,0,1
717,33,6,13,7,17,3,29,80,19,5,25,9,4,1,1
896,31,6,10,8,18,1,29,108,37,4,41,5,6,1,1
163,6,0,1,1,2,0,3,22,5,2,7,0,4,0,1
119,5,1,2,0,4,0,8,11,4,0,7,1,0,1,1
136,4,5,0,0,1,0,5,15,3,2,6,0,1,1,1
90,6,1,0,0,2,0,0,16,0,0,2,0,0,1,1
80,5,0,2,1,0,0,1,13,1,0,0,0,4,1,0
80,5,0,2,1,0,0,1,15,1,0,0,0,4,1,0
165,4,0,2,0,1,0,6,16,3,0,4,2,0,1,1
779,32,8,0,3,48,5,32,73,18,3,29,12,11,1,2
150,4,0,1,0,5,0,17,7,2,0,3,0,4,0,0
73,4,0,0,0,0,1,4,11,3,0,4,0,1,1,1
166,4,0,0,1,3,0,5,13,4,0,11,1,1,0,1
593,23,3,1,2,8,4,15,38,18,3,29,3,5,1,1
612,18,7,5,3,6,2,11,77,18,0,19,4,7,1,1
87,3,0,0,0,1,0,6,6,7,0,1,0,0,1,1
95,4,0,0,0,2,0,2,8,3,0,2,0,3,1,1
99,5,0,0,0,3,0,5,13,3,0,3,0,0,1,0
125,5,0,2,0,2,0,8,10,3,0,4,1,0,1,1
131,4,0,1,0,3,0,1,11,3,0,1,0,2,0,0
674,20,4,1,3,15,4,17,92,31,2,11,1,5,1,2
803,39,10,6,2,1,0,59,64,40,1,18,1,4,1,1
649,30,5,3,4,12,0,27,54,26,3,26,9,21,1,1
571,24,4,1,1,6,4,13,57,18,0,12,1,9,1,1
137,5,0,1,2,2,0,1,8,5,0,7,0,0,1,0
21,2,2,0,0,0,0,0,0,1,0,2,0,0,0,0
22,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0
131,4,2,2,0,5,0,6,5,5,1,3,1,7,1,1
483,24,8,5,3,5,0,13,53,17,3,16,5,7,1,6
994,51,6,10,7,38,4,28,77,42,3,35,5,8,1,2
128,4,2,1,0,1,0,1,9,5,0,7,0,2,1,1
779,30,9,1,3,28,1,48,64,22,0,37,12,6,1,1
135,5,2,0,0,4,0,7,17,3,0,4,2,2,1,1
659,16,2,0,1,6,0,11,43,27,1,21,7,10,0,1
239,5,1,0,1,9,0,4,13,6,0,10,4,5,0,0
83,3,1,0,0,3,1,1,12,5,0,3,0,1,1,1
83,4,1,3,0,2,0,3,11,2,0,2,1,2,1,0
239,6,1,0,1,12,0,4,11,8,1,10,1,0,0,1
89,6,1,1,1,2,1,5,11,0,1,2,1,8,0,1
174,4,4,0,1,1,0,5,12,4,0,6,1,0,0,0
185,7,4,3,4,7,0,8,28,7,1,14,6,0,0,1
388,19,2,1,2,3,1,17,41,13,1,11,1,6,1,2
426,21,8,1,1,6,1,12,33,15,0,26,4,3,1,1
824,48,11,3,3,34,1,35,73,28,9,25,5,10,1,1
637,25,0,1,2,17,1,15,49,16,1,25,3,15,1,1
151,4,1,0,1,4,0,2,9,2,0,4,0,2,0,1
158,5,1,5,1,4,1,1,11,7,1,5,2,2,0,1
511,24,3,20,6,8,0,11,44,279,0,19,0,20,0,1
235,7,2,3,4,8,0,8,12,7,1,9,1,2,0,1
566,35,14,0,2,12,0,14,85,18,0,12,5,1,1,1
193,5,2,5,2,2,7,8,13,6,1,6,0,0,0,1
76,4,0,0,0,1,0,5,14,1,0,0,0,2,1,1
90,6,2,0,0,2,1,5,9,4,0,6,0,0,1,1
759,43,1,14,4,13,1,27,85,24,0,33,4,5,1,1
229,4,0,2,2,0,0,5,14,7,0,9,1,2,1,0
174,5,1,0,0,2,0,9,10,5,0,3,1,1,0,1
268,4,2,1,0,2,0,7,10,11,1,16,3,0,0,1
154,8,1,4,0,1,4,3,21,4,0,4,0,3,1,1
798,22,4,7,4,10,0,34,53,24,1,24,5,10,0,1
688,30,2,2,1,15,4,31,63,21,1,33,4,3,1,1
954,38,13,8,6,25,3,23,88,25,4,44,6,10,1,2
90,4,0,0,0,4,0,1,12,1,0,3,0,0,1,1
534,13,25,6,3,6,0,22,45,57,0,32,7,2,1,1
596,27,12,6,7,9,4,36,21,25,2,29,12,4,1,1
143,4,1,1,1,5,0,11,6,4,1,5,0,3,1,1
701,43,2,1,1,6,0,29,75,18,0,13,3,41,1,2
164,4,2,3,0,0,1,0,12,6,0,6,0,3,1,1
584,30,7,4,6,14,4,35,39,28,2,22,2,3,1,1
130,5,0,5,0,0,0,4,19,3,0,4,0,0,1,2
621,23,6,2,2,7,4,24,57,17,2,27,4,13,1,1
139,5,1,3,0,10,0,5,13,7,0,2,0,3,1,1
679,29,3,1,2,10,1,15,47,16,2,23,5,11,1,1
485,20,10,2,3,15,2,15,31,18,2,15,6,2,1,1
764,41,2,7,9,34,3,23,48,22,0,33,1,6,1,1
109,4,1,0,0,3,0,1,13,2,0,2,1,1,1,1
755,23,1,4,5,28,1,33,19,29,1,26,0,5,0,1
589,16,1,13,6,9,2,16,31,25,1,28,6,3,0,1
699,23,6,1,2,20,5,28,49,28,4,26,3,12,1,1
244,7,1,4,10,9,1,6,3,9,1,17,7,3,0,1
110,4,1,1,0,0,0,8,15,4,0,2,0,4,0,1
183,7,1,2,1,5,0,8,14,3,1,3,0,3,0,1
135,4,1,0,0,3,0,0,7,3,0,6,1,3,1,1
145,6,6,0,2,2,0,6,15,1,1,3,0,1,0,1
410,16,1,1,1,6,1,15,27,15,0,19,4,3,0,1
448,21,2,3,1,4,1,10,19,18,1,20,2,12,1,1
132,5,0,0,0,6,0,8,12,5,1,4,0,1,1,1
616,32,1,8,5,18,1,21,68,15,0,38,3,3,1,1
28,2,2,0,0,0,0,0,4,1,0,1,0,0,0,1
666,24,2,2,0,5,1,37,42,24,3,34,5,8,1,1
417,16,8,1,3,20,1,22,39,10,1,13,3,6,1,1
321,12,2,0,0,1,0,7,17,10,1,14,0,4,1,1
777,48,4,10,2,44,6,47,92,24,0,49,5,4,1,1
321,9,2,0,0,4,0,11,27,12,0,15,2,0,1,1
589,34,6,6,2,28,2,18,46,18,0,28,4,4,0,1
156,6,2,0,0,5,0,5,12,6,0,3,0,1,0,1
120,4,0,0,0,0,2,8,13,5,0,4,0,1,1,0
83,4,0,1,1,5,0,1,8,1,0,1,0,0,1,1
172,5,0,4,3,0,0,2,6,4,1,6,2,1,0,1
547,22,2,8,4,16,0,17,53,13,0,14,2,8,1,1
84,4,0,0,0,3,0,0,16,1,0,1,0,3,1,1
210,4,3,4,2,0,0,4,5,1,0,7,0,5,0,0
575,20,6,1,1,16,2,43,27,17,1,26,5,5,0,1
64,4,1,0,0,1,0,4,8,1,1,3,0,1,1,1
61,3,1,0,0,0,0,0,2,4,1,1,2,2,0,1
40,3,0,1,0,0,0,1,7,1,0,0,1,2,1,2
445,39,4,4,3,13,33,4,37,14,0,16,1,0,0,1
147,4,0,3,0,4,0,4,9,4,0,4,1,0,1,1
118,4,4,0,1,1,0,0,14,4,0,7,2,1,1,1
101,4,0,2,2,4,0,3,9,4,0,5,0,1,1,1
116,4,1,0,0,2,0,1,21,3,1,5,1,7,1,1
143,8,1,1,0,2,5,5,1,5,0,8,0,2,0,0
162,5,0,0,0,4,2,10,8,4,0,8,1,1,0,1
217,7,1,0,1,7,1,13,20,10,0,6,1,3,0,1
128,5,1,0,0,0,0,11,11,4,0,1,1,2,1,1
145,5,1,5,3,2,1,7,10,1,0,4,1,1,0,1
140,6,0,0,0,7,0,3,22,3,0,4,0,2,1,1
129,6,3,0,0,1,2,9,17,2,0,0,0,3,0,1
154,9,3,0,0,3,0,8,16,8,0,3,0,4,1,1
178,8,8,2,2,3,1,9,21,6,1,8,3,2,0,1
139,4,1,0,0,2,0,9,16,3,0,3,2,3,1,1
149,4,2,0,0,4,0,11,12,5,0,9,1,1,1,1
202,5,2,0,2,2,10,6,20,8,0,12,0,1,1,1
161,6,0,1,1,3,0,12,13,3,0,3,1,2,1,0
184,7,1,0,1,6,1,6,14,8,1,5,1,5,0,1
167,6,0,1,0,2,0,6,7,6,0,8,0,0,1,0
24,1,0,0,0,0,0,1,2,0,0,3,0,0,0,0
159,5,4,0,1,1,1,9,12,7,0,4,3,1,0,1
612,28,2,6,7,29,4,24,46,17,2,22,3,7,1,1
179,7,2,0,0,8,1,8,18,4,0,6,1,0,1,1
411,15,11,1,3,10,0,22,49,13,5,11,3,3,0,1
131,3,1,0,0,2,2,7,12,4,0,2,7,1,1,0
192,8,2,0,1,9,3,12,15,4,0,12,4,0,1,1
114,5,3,1,1,0,6,8,14,3,0,3,1,0,1,1
170,6,2,1,1,3,0,12,12,9,0,5,2,2,0,1
724,41,10,4,4,26,1,15,88,26,1,22,5,15,1,1
89,5,0,0,0,3,1,5,19,2,0,3,2,2,1,1
145,7,1,0,0,6,0,3,26,3,0,5,1,5,1,1
715,39,0,3,0,14,1,26,60,29,1,17,5,5,1,1
113,5,2,7,1,2,0,3,23,1,0,2,2,5,1,1
523,21,2,9,5,2,0,32,23,19,2,20,1,8,0,1
679,30,4,1,1,4,2,20,45,19,3,19,3,5,1,1
360,17,3,3,0,6,0,7,41,6,1,5,0,12,1,1
424,16,7,0,3,16,7,23,19,15,2,28,7,1,1,1
156,5,3,0,3,4,3,3,26,7,1,5,1,0,1,1
567,20,5,23,4,15,5,30,57,29,1,18,3,4,0,1
490,13,8,0,3,3,4,12,70,17,1,15,5,14,1,3
67,4,0,1,1,1,0,4,6,0,0,1,0,0,1,2
104,4,0,0,0,2,1,8,14,2,0,3,0,0,1,1
104,5,1,1,0,0,0,9,10,2,0,6,0,2,1,0
556,31,1,4,2,9,0,23,39,15,1,16,5,6,1,1
154,6,3,2,4,0,0,12,10,4,0,3,1,2,0,0
94,7,0,0,1,0,2,5,9,3,0,1,1,0,0,0
79,4,0,0,0,5,0,1,4,4,0,1,1,1,1,1
173,6,0,1,1,10,1,6,21,5,0,7,4,1,0,1
410,17,3,1,1,8,2,31,10,13,0,11,3,2,0,1
190,5,0,1,1,1,0,6,23,7,0,9,0,5,1,0
68,2,0,3,0,0,0,1,8,4,1,3,0,3,0,0
141,6,1,1,1,1,0,5,12,7,1,6,2,1,1,1
88,2,4,0,2,1,1,1,38,3,0,1,0,0,1,1
139,1,7,1,1,0,2,5,23,4,1,7,3,3,0,1
108,6,5,0,0,0,2,2,7,3,0,4,1,26,1,1
862,36,3,20,2,10,7,32,72,25,0,24,3,9,1,1
80,5,1,0,0,2,0,2,17,1,0,2,0,0,1,0
80,5,1,0,0,2,0,2,17,1,0,2,0,0,1,0
871,24,6,3,3,10,1,18,36,26,0,23,3,9,0,1
228,4,3,2,1,0,0,4,13,5,1,3,1,0,0,1
727,28,2,2,1,19,6,24,39,22,3,39,8,12,1,1
32,2,0,1,0,0,2,0,0,0,0,2,0,0,0,0
629,35,1,2,1,15,5,13,39,12,1,16,3,5,1,1
136,5,1,0,0,3,2,6,17,4,0,4,0,2,1,1
21,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
108,5,2,0,1,0,2,3,21,3,0,3,0,2,1,0
209,5,2,3,1,1,0,9,14,5,1,9,1,2,0,1
428,14,0,11,6,1,0,8,17,10,3,24,2,0,1,1
677,38,3,4,1,5,3,14,103,23,1,26,3,13,1,9
142,5,1,1,0,3,0,6,5,5,0,9,1,1,0,1
839,38,3,4,2,22,1,31,103,34,0,23,2,29,1,2
116,5,0,1,0,2,0,3,2,3,0,4,0,9,0,1
666,17,2,5,5,11,0,53,27,26,4,42,7,5,1,1
79,3,0,0,0,0,0,1,9,1,1,1,1,1,1,1
87,3,1,2,0,0,0,1,12,5,1,7,1,1,1,1
180,8,1,1,0,1,1,6,16,6,2,7,0,0,0,1
109,6,0,1,1,1,0,8,6,3,0,3,2,1,0,1
689,39,6,3,0,40,2,42,65,26,2,32,6,3,1,1
20,1,1,0,0,0,2,0,0,1,0,2,0,0,0,0
149,5,2,0,2,2,1,1,4,3,0,1,1,3,0,1
107,4,0,0,1,1,0,6,8,5,1,3,0,0,1,0
87,3,0,0,1,1,0,4,11,2,0,3,1,2,1,0
535,24,2,5,2,8,4,28,53,12,1,16,3,10,1,1
81,4,0,1,0,1,0,1,6,2,0,5,0,0,1,1
137,4,1,0,0,2,0,7,26,3,0,6,1,1,1,1
174,6,1,1,1,4,0,7,17,8,1,3,0,4,0,0
101,6,1,1,0,2,0,6,5,1,0,3,1,3,1,1
115,4,0,2,0,0,0,5,10,2,0,5,0,0,1,1
844,38,9,2,5,8,0,15,102,24,1,20,5,20,1,1
189,6,2,0,0,2,0,0,25,3,0,11,1,1,0,1
185,5,0,7,1,4,3,5,8,5,0,9,2,3,0,1
150,5,1,0,0,1,0,3,9,5,1,4,0,6,0,1
625,29,8,1,5,12,7,23,45,25,3,38,8,8,1,1
508,22,1,4,1,12,1,17,55,18,0,12,0,8,1,2
197,5,3,0,0,10,2,8,15,7,1,12,0,1,0,1
316,17,3,1,6,19,3,9,28,4,1,7,2,10,1,1
125,4,0,0,0,4,0,1,10,4,0,3,1,0,1,1
107,6,0,0,0,0,1,6,7,4,0,3,0,1,1,1
161,5,1,0,1,1,0,4,9,4,0,1,2,0,0,0
615,29,3,2,2,5,3,14,42,19,0,17,10,10,1,1
395,14,5,2,4,8,2,4,18,16,1,18,8,4,0,1
142,5,1,4,1,4,1,16,13,4,0,5,0,2,0,1
144,4,1,0,1,4,0,4,18,3,1,3,0,8,0,0
183,4,3,0,0,1,4,4,9,7,0,7,0,1,0,0
192,6,0,3,2,2,0,1,10,6,2,3,1,4,0,1
98,5,1,0,0,2,0,1,13,2,0,4,0,2,1,1
191,5,1,2,0,1,1,4,13,2,1,5,1,2,0,1
512,23,2,8,10,21,3,14,17,6,1,33,3,4,0,1
102,5,0,0,0,1,0,3,4,2,0,6,0,0,1,2
197,6,2,2,1,4,0,10,8,7,1,5,2,2,0,1
63,4,0,3,0,2,0,1,15,0,0,1,0,3,1,1
621,30,18,8,2,13,0,14,65,19,0,15,5,3,1,1
849,31,7,10,3,41,2,38,78,29,1,32,4,7,1,1
663,41,11,4,1,20,6,8,76,29,1,31,6,1,1,1
128,5,1,0,0,0,0,2,20,4,1,4,1,2,1,1
105,4,0,1,0,3,0,2,7,1,0,7,0,1,1,1
778,29,4,0,0,17,16,28,54,30,2,39,2,8,1,1
70,4,0,0,0,1,0,2,14,1,0,1,1,3,1,1
621,29,4,3,4,10,0,11,37,22,2,28,5,6,1,1
621,29,4,3,4,10,0,11,37,22,2,28,5,6,1,1
562,27,1,6,3,14,2,22,36,14,1,15,2,2,1,1
199,5,4,0,0,1,0,5,10,8,0,14,3,1,0,0
223,5,2,1,3,2,0,14,6,5,2,4,0,1,0,1
182,4,0,0,0,2,0,6,9,5,1,5,2,1,0,0
644,22,3,2,5,0,0,13,37,24,0,37,5,5,1,1
494,14,1,0,0,1,0,18,37,12,2,24,2,5,0,1
83,3,0,0,0,1,0,1,18,2,1,2,0,6,1,1
152,4,0,0,0,2,0,6,14,2,1,6,2,3,1,0
135,4,2,0,0,0,0,7,11,2,1,8,0,1,1,1
800,23,6,1,2,13,1,27,44,19,4,40,6,9,0,1
227,4,0,4,0,2,0,10,6,4,0,10,0,1,0,0
630,31,3,7,3,12,2,29,34,13,2,28,4,2,1,1
114,3,1,0,0,2,1,5,26,2,0,4,0,1,1,0
158,5,2,1,1,7,1,5,30,5,0,4,1,0,1,1
87,4,0,0,0,3,0,2,18,1,0,4,1,1,1,1
169,4,1,1,1,1,1,2,15,4,0,8,0,3,0,0
86,5,0,1,0,4,2,3,4,4,0,3,1,2,1,1
128,6,0,0,1,2,1,1,17,3,1,4,1,5,0,0
36,1,0,0,0,0,2,1,1,3,0,1,0,0,0,0
714,32,5,15,5,34,1,36,43,30,0,26,4,2,1,1
609,28,2,12,1,14,1,25,49,19,1,21,3,4,1,1
109,6,0,0,0,2,1,6,16,2,0,2,0,6,1,1
605,35,1,10,3,29,1,8,74,22,1,24,3,16,1,1
109,7,2,4,1,4,0,7,15,1,1,3,0,3,1,1
120,3,0,0,0,0,8,2,3,4,0,4,0,1,0,0
568,26,8,3,4,21,0,18,43,22,0,14,4,3,1,1
213,11,1,2,2,3,7,3,17,9,1,12,2,2,1,1
558,32,4,4,2,11,6,34,40,24,1,27,4,2,1,1
88,6,0,0,0,2,0,3,20,3,2,1,0,2,1,1
73,3,0,3,0,1,0,4,10,3,1,1,0,0,1,1
563,41,1,1,1,9,2,29,58,18,3,15,3,4,0,1
715,30,4,3,1,13,8,38,51,27,1,43,10,3,1,1
108,4,1,0,0,0,4,6,7,3,0,3,0,1,1,0
665,41,9,3,1,18,3,42,62,22,2,27,6,8,1,1
106,5,1,0,0,11,0,7,8,9,0,6,1,2,1,1
71,4,0,1,0,0,0,3,13,1,0,2,0,1,1,0
133,5,2,0,0,6,0,8,7,4,0,6,3,0,0,1
492,31,3,0,0,13,1,27,66,16,0,20,1,9,1,1
133,9,4,0,0,7,1,12,28,6,0,7,3,0,1,1
141,6,8,2,2,6,0,13,6,3,0,7,3,2,0,1
59,4,0,1,0,0,0,4,15,2,0,2,0,0,1,1
54,4,0,0,0,0,1,0,5,0,0,0,0,0,1,0
436,15,4,1,0,8,0,13,59,12,0,8,2,11,1,1
561,21,3,3,1,9,0,9,62,15,2,15,4,5,0,1
122,6,0,0,0,8,0,8,12,7,0,11,2,0,1,1
114,4,0,0,0,5,0,5,19,3,0,5,0,4,1,1
120,9,0,2,0,4,2,5,16,4,1,4,0,5,1,1
194,6,0,0,1,8,0,7,8,4,0,8,0,1,0,1
134,7,1,1,0,0,1,10,5,3,0,3,3,1,0,0
180,5,0,2,2,4,0,8,9,2,1,12,1,1,0,1
115,6,1,0,0,1,1,4,6,1,0,6,0,1,0,0
138,5,2,5,0,3,0,10,5,3,1,7,0,2,1,0
131,6,0,2,0,1,2,7,10,7,1,3,1,4,1,1
114,7,0,0,0,2,0,5,7,1,0,1,0,1,0,0
128,10,4,0,0,1,1,10,13,5,0,0,0,1,0,1
663,28,1,0,0,20,8,49,41,26,2,28,1,4,1,1
207,6,1,1,2,7,0,10,14,7,0,8,0,3,0,1
248,5,1,0,0,6,1,11,9,8,0,17,4,6,0,1
153,5,0,0,0,3,0,15,5,3,0,4,1,1,1,1
78,6,1,0,0,2,1,3,9,0,0,3,0,1,1,1
98,6,1,0,2,2,0,9,18,3,0,5,0,3,1,1
187,7,5,0,0,0,0,12,16,5,1,4,0,2,0,1
160,6,1,0,2,6,4,10,9,3,0,4,2,1,0,1
97,3,1,0,1,0,1,3,8,3,0,2,0,1,0,0
90,7,0,0,0,0,0,4,10,2,1,2,0,2,1,0
174,4,0,0,1,1,0,11,28,6,0,11,2,3,1,1
139,6,0,0,1,0,3,5,8,4,0,3,0,1,0,0
161,7,0,0,0,1,2,4,25,4,0,10,0,5,0,1
163,5,2,2,0,2,2,8,14,6,0,13,3,3,1,2
783,49,3,3,5,34,27,65,54,21,1,54,7,8,1,1
808,28,1,5,5,7,6,57,52,24,3,26,2,10,1,1
57,5,0,0,0,1,0,2,15,1,0,0,0,1,1,0
834,47,8,6,3,44,7,43,70,31,1,29,7,3,1,1
641,30,4,2,1,9,1,35,39,22,3,37,7,2,1,1
75,5,0,2,1,3,0,4,6,3,0,7,0,0,0,1
135,5,1,0,0,1,0,9,9,7,0,5,1,2,1,1
144,6,0,2,0,3,0,16,9,3,0,9,2,2,0,1
700,44,2,2,1,28,4,35,60,32,1,19,4,19,1,2
186,4,1,2,0,3,2,7,5,3,0,11,3,1,0,0
724,32,3,0,1,2,0,38,97,18,1,24,1,8,1,1
90,8,0,0,0,5,1,3,9,1,0,8,1,3,0,1
630,38,1,0,0,18,6,38,53,28,0,25,1,6,1,1
420,24,7,0,0,12,2,28,37,13,1,10,2,6,1,1
143,4,0,1,0,3,0,11,9,3,0,9,1,1,1,1
112,4,0,0,0,3,0,8,17,2,0,3,0,3,1,1
860,57,1,2,4,32,2,41,37,26,2,36,2,14,1,1
82,6,0,0,0,2,0,2,11,2,1,3,1,3,1,1
117,4,1,0,0,1,0,4,23,1,0,10,1,1,1,0
157,5,1,0,0,3,6,8,9,5,1,5,4,5,1,1
573,42,1,9,3,25,1,26,36,17,0,19,2,10,0,1
644,35,5,2,1,10,5,44,89,28,2,29,7,12,1,1
90,4,0,0,0,3,0,3,8,2,0,3,0,1,1,0
626,31,8,1,1,33,1,36,30,21,0,27,6,4,1,1
913,54,12,13,2,25,7,49,147,27,4,39,7,14,1,1
140,5,5,0,0,2,0,11,20,4,1,2,0,8,1,1
145,6,6,0,0,6,0,9,5,6,1,5,2,2,0,1
108,5,1,1,0,1,0,5,9,3,1,2,0,1,1,0
585,28,7,2,3,5,1,44,41,18,2,19,3,5,1,1
97,5,0,0,0,5,0,6,15,4,1,2,0,2,1,1
790,38,4,0,2,23,18,25,72,18,0,38,8,3,1,1
115,6,0,0,0,2,0,9,12,3,0,1,2,0,1,1
182,5,5,1,0,6,0,5,15,6,1,10,1,9,1,1
547,25,7,0,1,9,5,22,34,23,2,18,2,5,1,1
532,25,6,0,1,10,5,24,36,20,1,17,2,4,1,1
773,45,7,3,9,26,1,58,79,23,0,38,8,3,1,1
94,4,2,2,0,1,1,2,5,4,0,7,2,1,1,0
130,6,1,0,0,2,0,2,18,2,0,4,0,8,1,1
191,4,2,0,0,0,0,7,18,2,0,6,0,1,0,1
58,3,1,0,0,0,0,5,5,1,0,3,0,0,0,0
127,5,2,2,1,2,0,4,8,7,0,5,0,5,1,1
89,3,3,0,0,2,0,3,16,2,0,4,1,1,1,0
83,5,0,0,2,1,2,1,1,4,0,5,0,0,1,1
507,36,8,1,1,5,1,23,47,20,1,16,4,6,1,1
96,4,0,0,0,1,1,5,13,4,1,5,0,1,1,1
109,4,1,0,0,3,0,6,9,3,0,4,2,3,1,2
87,5,0,0,0,6,0,3,9,4,0,6,0,1,1,1
143,4,1,0,0,1,8,4,16,9,0,8,1,5,1,0
743,41,3,8,0,17,1,45,95,28,0,46,12,22,1,1
148,6,1,1,0,5,0,11,13,2,0,5,1,5,1,1
620,33,0,9,6,17,2,25,37,14,0,28,1,7,1,1
544,32,7,6,0,19,1,36,52,25,1,26,4,17,1,1
492,31,2,0,2,12,18,25,30,20,3,22,4,9,1,1
513,27,5,7,1,21,13,35,38,9,0,35,5,1,1,1
99,4,0,0,0,1,0,6,11,2,0,1,0,0,1,1
119,6,1,0,0,3,0,7,14,3,1,5,0,0,0,1
459,30,4,0,2,26,7,22,29,11,0,24,6,1,1,1
164,8,2,0,1,3,5,8,18,5,0,5,3,2,0,1
81,4,0,2,0,2,1,4,13,3,0,3,0,1,1,2
87,3,0,2,1,0,1,5,10,2,0,3,0,5,0,0
88,3,0,2,1,0,1,5,10,2,0,3,0,5,0,0
703,28,5,4,0,31,1,17,47,16,2,24,5,4,1,1
553,23,6,6,3,14,4,22,33,19,2,17,6,4,1,1
481,34,2,5,0,21,4,21,59,16,0,15,7,5,1,1
723,21,2,11,3,21,2,43,67,15,2,21,8,14,0,1
86,7,0,0,0,1,1,6,8,6,0,0,1,0,1,0
109,4,1,0,0,0,0,10,7,4,1,4,0,1,1,0
133,4,1,1,2,5,0,4,13,5,0,4,1,0,1,1
142,4,0,0,0,1,0,11,14,6,0,8,3,1,1,1
173,6,1,0,1,8,0,10,9,3,0,4,0,3,0,1
150,4,1,0,0,1,0,8,13,6,2,4,2,1,0,1
181,6,3,0,0,1,2,6,11,6,0,6,1,4,0,1
596,32,8,7,2,17,1,16,84,11,2,24,5,9,0,1
139,5,0,1,0,1,0,9,10,3,2,3,1,1,1,0
148,5,2,2,1,2,0,8,8,2,0,11,1,2,1,1
955,45,4,2,5,33,10,40,77,32,2,43,6,9,1,1
646,38,3,4,4,34,5,35,56,23,0,37,6,4,1,2
478,30,1,1,0,18,1,15,66,23,0,10,2,4,1,1
99,4,0,0,1,6,0,8,7,5,0,5,0,0,1,1
62,4,0,0,0,1,0,3,5,4,0,6,0,0,1,1
167,6,0,2,0,4,1,8,8,6,0,8,1,1,0,1
88,7,0,0,0,1,2,2,22,2,0,3,0,1,1,1
444,33,3,0,1,23,5,30,35,15,0,30,6,0,1,2
518,37,0,4,2,8,4,27,52,16,1,35,2,7,1,1
92,4,1,1,1,0,0,5,10,5,0,2,0,1,1,0
79,6,0,0,0,1,0,6,8,2,0,1,0,2,1,1
160,6,1,1,2,2,4,9,6,4,1,9,2,1,0,1
164,7,0,3,1,3,0,10,8,7,0,4,2,0,0,1
564,31,7,2,5,10,1,28,40,21,1,34,3,6,1,1
63,6,0,0,0,2,0,4,8,3,0,3,1,0,1,1
